invoiceId,CodeSeq
571257,"22755,22697,23320,22659,23191,22375,22555,22651,23349,22441,22817,23353,22105,23607,21803,22666,23366,23352,16235,22722,22423,22489,21935,84997D,22653,22169,22693,22111,23203,22197,23439,22734,23435,48138,22531,16218,22736,22530,22727,22114,22756,22692,22631,21982,90158,22944,23308,21174,23119,23228,22738,DOT,22591,23343,22771,22798,21931,21107,20617,23319,21889,21703,21106,22422,21908,22979,85049E,23399,22416,84912B,23284,84247E,21415,23306,20986,22317,22553,21934,21824,23434,23330,23526,22737,20983,23603,23510,23241,15036,22731,22075,23534,84012,23350,90014A,23309,21232,47591D,21890,85049H,22978,22380,22163,23344,23493,16238,21328,23368,23247,21942,23245,84580,35471D,22973,23199,22556,22608,22076,21790,22741,22310,21811,22474,23351,21992,21731,22174,84988,22614,22115,20981,21773,22698,21881,22102,85168B,84559A,23632,23255,23469,23198,22580,16236,20712,23640,23509,20654,23226,22800,21833,22732,85099B,23401,23256,85034C,21739,85099C,22602,35648,84029E,21804,21810,22299,90214L,21981,22946,22748,22154,23404,22534,35911A,21484,22818,85176,22418,22961,85123A,22411,23076,22745,23192,21990,22739,21581,82567,22348,23328,22446,22699,22630,21991,22094,22452,21352,22733,21880,22909,22340,23543,23204,22815,22129,22754,23301,22571,84997B,21993,22207,22074,21912,23367,84923"
571437,"23199,23202,23201"
571443,"22941,23274,22470,22158,22141,22694,23273,22816,22144,22938,21591,22940,22142"
571476,"20752,21212,85035A,22910,20754,23319,22667,22424,21845,21620,21535,21531,23318,21080,21534,85034A,22086,23311,84673B,85036A,22950,22909,22093,21156,21232,22429,47591D,20751,22721,21530,85034C,21210"
572238,"22734,23203,23435,22385,22910,22326,23295,23199,23480,23511,23201,21790,23200,23509,23445,20712,23513,23293,23434,23382,23308,23296"
573287,"90030B,22090,21533,22966,22784,21733,22465,20713,21975,84991,22779,23173,85019B,23162,21535,22383,22674,22780,21259,85150,22423,23168,22962,84380,21314,22348,23328,23207,21914,22726,22139,21915,47566,22892,23350,84946,22980,23298,22595,22841,22727,84879,21175,21930,21844,21912,23308,20728,85099F"
573863,"23458,22670,22945,22041,22191,22694,84836,21137,23283,22672,23226,23499,23323,23333,23330,22192,20685"
573923,"21202,23421,23555,21292,23558,22943,23422,23525,23158,20679,23171,23438,23524,23541,23075,23556,85014A,79321,23531,23084,15056P,23554,23156,23485,22193,23157,23298,23420,23159,21749,23527,23557,22192"
574643,"21191,23169,21810,23582,21136,23437,84596F,23351,84596B,21373,22382,16169E,22423,23382,23344,23189,23209,22086"
574706,"23571,21889,23570,21264,21892,21914,21704,23300,21790,22560,21845,23301,21891,21912,21591"
575067,"21976,22197,23570,22417,22326,22083,22555,22726,23480,22951,22492,23445,20719,23298,22328,22727,POST,22730,22356,20724,22636,22728,23367,21207"
575162,84360
575330,"22574,22577,85199S,22694,22578,22573,23202,22558,23582,21803,84879,21930,23382,23344,23493,23343,22086"
575485,"21974,84988,84509A,22989,23245,22851,23243,22423,21231,21108,22720"
575760,"22663,23320,22659,23356,23583,22931,23355,22077,21471,23366,22900,84375,21465,20981,20982,23263,23209,20978,23203,23365,21041,22736,23312,23116,23559,23264,23226,85231B,84879,84992,84029G,23681,85099C,23581,23227,23117,21928,21327,22816,84247N,23378,84913B,85123A,22411,23215,21466,23318,21591,22082,22737,22096,21976,20983,23369,22996,23313,23322,23207,22997,22733,22093,22688,22964,23392,23370,21930,22998,21479"
576079,"84192,84687,22470,23265,23322,22694,23266,22469,22592,22763,22151,23300,23275,22283,23264,22579,23321,23301,23323,21259,23263,23503,35964,23413"
577054,"21212,21123,21122,21121"
577784,"84993A,21212,21787,21621,21626,21786,84692,22993"
578096,"23084,22086"
578105,"22961,23295,23426,22282,47559B,C2,21791,22666"
578261,"82484,82486,82483,85034B,22224,82482,82494L,21819,71053,84347"
578337,23348
578456,22579
579189,"21166,82600"
579433,"85184C,23084,22434,23322,22420,22349,23399,23534,23542,22560,22178,23479,22435,22436,23118,84970L,21891,23493"
579694,"21974,22663,22697,22867,22161,21876,22141,21116,22069,23070,22077,23229,23349,22144,22776,23353,22507,22666,22629,23175,22900,23352,23541,22179,22722,21935,23311,23027,22734,22197,22297,22807,21137,48116,21156,84795b,22960,22429,21257,22632,22692,23128,22499,21174,20728,DOT,23343,82484,22915,15056n,21733,21889,22619,82552,21786,23080,22384,37340,23284,85049e,22992,23331,22553,23382,22468,23083,21843,22386,22083,21989,22621,22731,23389,23133,23350,22201,22964,21452,23089,21164,21232,22795,85049a,21930,82494l,85048,23344,21328,84970s,22991,23245,23182,22457,22456,23199,22200,22186,22474,21731,23505,23351,23173,23174,84988,22865,84375,22361,22173,84032A,22698,21623,21430,85123a,22645,22378,20718,22139,20712,22993,22646,23559,21916,21181,22732,85099B,22812,23406,23354,21218,20961,22379,85099C,22041,21217,21165,84032B,23404,20713,23300,23201,22720,82001s,22961,22109,22187,22411,22371,72349b,21259,21888,85114c,23108,22866,21035,23371,82482,23328,23234,22699,22630,22196,22691,21523,23480,22352,22844,21115,22278,22754,21948,22165,22207,21425,21912,22156,22728,23127"
579745,22043
579865,"23012,23169,23089,23016,20749,23084,23013,23014"
580286,"23213,22574,22624,22625,22429,22727,23212,48184,22573,23552,23252"
580372,"22918,22917,22915,22847,23328,22916,22919,22920,22921,22424"
580765,22667
C539476,22138
C543834,79190B
C544840,"22461,22728"
C546529,"22502,22764"
C548941,85178
C550540,"POST,23155"
C551178,"21181,21539,22666"
C554334,22427
C555253,"23174,22699"
C558726,17003
C560877,23064
C561622,23243
C562651,21991
C567544,23343
C570828,"90168,90177E,90185C,90177A,90177C,90185A,90209C,90183A,90209A,90059F,90202A,90003C,90177D,90101,90202D,90170,90185B,90018C,90059A,90013A,90022,90059B,90169,90174,90059E,90208,90108,90182C,90003D,90018A,90204,90003E,90003B,90202C,90118,90192,90202B,90059D,90059C"
C575626,"23581,22720"
C579756,"22169,71477"
541406,"37448,22808,22220,22931,84218,22259,22457,22061,22776,22666,22229,22937,47567B,22247,22665,21717,21124,21470,22228,21122,22839,84050,22283,22059,22934,21123,84459A,21034,85206A,35922,22262,22840,22966,21458,22417,22933,22251,85200,22249,22965,21466,22838,85038,84380,22062,84459B,21843,22261,84378,21454,47559B,22196,22195,22256,22964,85188B,22841,85198,22258,22930"
541993,"21974,22470,22457,21868,22456,22028,22666,21731,84988,22383,82583,21071,21094,21080,79321,21216,21430,22297,21041,20725,85123a,22665,22212,22405,22469,20712,22025,DOT,22379,85099C,22090,22131,21928,21786,22097,72349b,85175,84510a,21843,21035,22386,82482,22630,22094,22193,22195,22358,21948,84987,21576,20711,72801c,22356,48111,21949,82494l,21210,72801d"
547058,"21169,21163,21518,22077,21758,21747,21415,37327,62018,22244,84796B,22505,20726,21870,21933,21430,21417,84212,21162,16237,21937,20727,82011C,22245,21562,21874,21495,22084,21907,21250,21418,84818,21714,22471,22171,21905,21830,21181,85049G,16161U,82494L,21982,22074,22181,21967,21520,82011A"
549551,"21870,22112,22835,23182,22927,21868,82482,22925,47566,22926,22961,21316,22502,22841,22766,85123A,21770,21871,22501"
549720,"22426,22090,20754,21784,22427,21211,22180,85176,22118,22433,21205,37450,22333,22332,21080,21563,22204,21669,20726,21464,20727,22227,22487,72351A,22296,22201,21714,48194,21463,17003,82580,21204,21713"
557112,"22663,22470,21246,21090,22061,21485,22817,21658,22666,15058A,37450,21094,22423,84592,21676,22501,21715,23112,22197,23203,35004B,21286,23298,22960,85086A,84406B,21068,47590A,22189,21098,21982,21174,21931,46776A,21519,23177,22422,22134,23171,23200,84912B,20986,20914,84978,84945,23242,22716,21843,22385,22835,22386,23241,22396,21679,15036,84536B,22358,35598D,85099F,22308,23169,21468,23182,22717,35471D,22424,22414,22292,20972,21992,21929,23096,22383,22173,37475,10133,22042,21124,22469,20971,22740,20712,22993,84946,22624,22035,21507,21206,23236,22667,20713,23300,22961,23162,21743,21172,23118,22371,84907,23078,47574A,84849A,20979,47566,22492,22551,21774,22278,22754,23301,22435,23336,22182,22101,20898,22760,84755,22439,23170,21900,20903,22982,16020C,22535,22199,21935,23188,20974,20897,22282,22950,84692,22714,23004,71477,22767,21906,23172,22634,23308,21555,DOT,22090,23087,23163,84637,22264,22952,20963,22816,21866,21786,20901,22979,21067,85025C,23306,15056N,21248,23145,21791,21932,23307,23084,23322,21894,22983,22821,20977,21232,21930,23061,21212,23245,84580,22456,23199,22028,21716,21084,22741,21731,21747,21773,47369B,21936,21080,21896,84792,23181,21933,22023,22487,21078,22495,22382,22863,23243,23337,85099B,84029G,23310,23256,20724,21775,22379,22602,22413,85099C,22041,21718,22024,21928,84910A,35911A,22818,21787,22411,21888,21688,23251,23168,22654,21311,20682,22026,22488,21880,71053,21231,22815,82600,22725,85087,21506,22088,21210"
565424,"22697,22866,23439,23245,48187,22191,22699,23171,23342,23173,23174,22795,23397,23172,23178,22698"
565918,"22268,21794,48187,21114,23408,22445,21892,22269,48194,21741,21890,21891,23148,23401,48184,21391,23427,71459,20685"
568228,"22750,22089,22037,85124C,22077,22029,21917,84991,85176,20972,85017B,21259,23166,22078,22138,23188,23192,21213,22491,22704,22621,22196,20971,22558,22819,22821,22714,21544,21916,22960,21504,22435,22436,85049G,23231,21207"
570688,"37448,22663,23122,72807C,22470,23032,22445,22651,23271,23202,22144,22817,23005,22507,22666,21803,21813,23183,23352,23541,22336,37450,22722,22423,21377,22086,23396,21823,22906,23203,23435,23538,23540,22819,72817,23009,23376,22897,21014,23501,20728,21207,22591,23343,82613C,22150,22619,79191D,21650,22324,21260,21934,21824,23434,23242,85039B,72816,22581,22716,22989,23241,21379,15036,84536B,23350,22964,22582,22814,23309,23377,21746,85049H,22978,22380,23344,21967,21328,85115B,85099F,23493,85053,21015,84077,23620,22465,22155,84991,23235,20972,21992,21811,21198,84032A,22598,21430,22216,22580,22338,82613D,20712,21544,82486,23264,22646,22800,23559,21830,22613,23535,21810,22577,22946,21206,21981,22675,23390,22534,22599,22277,84596F,22418,21744,22961,35095A,85123A,21385,22962,17012F,23328,21126,23240,22452,47559B,22909,23204,23542,22065,21774,22571,21822,22074,23393,84923,23537,22697,21381,21876,22141,22555,22572,23349,35933,23353,22565,22105,23175,21065,22900,21071,22730,21935,22963,22566,22653,22169,22734,22601,23425,85184C,22665,23140,84510A,21944,22895,22950,22948,84692,22595,23530,90071,84568,22766,21906,23391,22944,23375,22738,DOT,90161B,22449,23319,22170,22417,22952,22816,21786,82551,23378,85049E,22416,23399,85049A,22597,21932,23526,23115,21669,23307,23292,23510,22339,20727,22544,85039A,17012B,22075,22149,23534,21288,21070,22355,17084P,23089,21232,22795,22163,23247,21212,21942,23245,90010E,22457,22381,22037,79190D,23199,22028,72818,35953,21790,21064,23351,23524,23031,22361,20839,85032A,21819,21358,84536A,22337,23263,22364,84509G,84509A,23531,22315,23265,22645,16236,23266,47310M,82613B,21181,23397,23354,21775,20724,85099C,23436,22095,23196,22818,22720,23342,23416,20733,84535B,22548,23238,22680,23371,82482,22026,22578,22340,22726,21231,22815,22579,21506,21993,21812"
571053,"21212,23286,23245,23032,23236,23028,23035,23029,22899,23342,85014B,21731,23031,23306,23287,22627,23242,84997D,20685,23307,23255,23341,23241,23240,22367,22624,POST,23288,23256,23254,23285"
574087,"22568,22867,23505,22900,23369"
565200,"22169,23198,22904,23266,22792,20969,22382,20866,20774,10133,85062,23167,22940,20728,23263,22771"
566518,"35970,22131,20754,22456,22667,23196,21524,22418,21166,21743,85123A,23321,22173,22467,22138,22665,22386,23198,22895,22763,21156,23184,21034,23333,85099B,22968,21829,23344,23332"
570703,"23368,22112,82484,23245,22131,21169,22417,22269,22028,22384,21975,84991,22951,21790,22027,21509,21166,22474,23183,22472,21770,21888,22412,85150,22138,21213,23209,22169,84380,22197,21430,22625,22617,84378,22196,23133,22367,21907,21181,47591D,23301,22123,85152,21175,23407,21912,21428,23367,85053"
574077,"20752,21191,22750,21902,23360,21847,23245,20754,23355,22816,23101,21618,20679,72802B,21616,21064,85035C,21619,21172,85017B,22097,20981,22508,20982,85014A,21683,23209,90205A,22086,22197,21850,21035,22996,22616,21367,20727,23424,47563A,72799F,21617,21326,22114,20931,23280,72801G,72802C,20724,21479,22998,72122,72803A"
574476,"22659,22587,22564,22562,22150,22973,22141,21883,21618,84991,22092,23329,21616,23214,22970,23351,22900,23352,21619,20986,23505,23215,23499,21588,21329,23330,22809,21623,23192,22505,22197,22941,16237,23365,23084,10120,23494,22976,21497,22736,21874,22909,23077,23480,20712,22142,21592,85183B,84992,23333,84006,22631,21982,21328,23332"
537399,"22561,21931,21258,22659,22295,22141,22952,22375,21327,22845,21866,21677,21784,20713,20669,21928,22507,22524,22900,20986,22494,22374,22965,47369A,22654,85062,22480,21990,22505,22625,22616,84378,21621,21675,21407,22149,22372,22964,22605,22815,85183B,22430,22635,84029G,72802C,22718,20658,21328,22301,85099C"
544151,"22178,22459,22478,84879,22784,22079,84978,22822,22457,71038,84949,22078,22082"
545015,"21781,22926,21755,85123A,22969,82482,82494L,22722,22804,21754"
550613,"22697,22918,22150,22916,22919,22920,22699,22921,23199,23201,23232,22666,22926,22917,22960,22722,85099B,22423,22048,22698,22749"
553180,"22604,21314,84947,22457,82552,21584,22831,22178,21745,23298,21172,85123A,21326,84978,85152,84949,15056BL,85062,23091"
573915,"23581,35970,85208,23490,23433,22417,22794,21742,22188,84991,21754,21745,85035C,22600,22411,23321,21465,21259,20717,21446,22508,22423,21642,85062,23330,85014A,85034A,22505,23307,21349,22096,23461,84509A,22098,21470,85025B,84510A,21914,22469,21352,22938,71053,21411,23226,23397,23333,21469,23493,85034C,85020,22602"
576345,"22112,23320,23571,46775D,21106,23497,21485,22441,22644,22144,23353,22818,22113,22423,85174,21108,21789,22734,22956,22739,21788,22733,72741,22442,22735,POST,22114,22732,84992,22955,23354,22408,22810"
540835,"20726,22418,20719,22355,22662,22382,22383,20725,POST,22661,20723"
539403,"22505,22626,22625,POST,21272,22243,22722,22968,22452,21789,22892"
540862,"85123A,22464,85061W,85231G,21385,84836,22465,22285,21584"
543982,"22081,21719,22777,22778,22748,22078,10133,22618,22273,22821,22747,22082"
564147,"22090,21931,21212,20725,21671,22386,23207,21928,23035,21975,23201,21670,22993,21790,23208,21672,22383,22411,85099B,21977,20728,21668,23209,21669"
566732,"23203,23360,22847,22386,23207,22572,23240,23199,20713,22384,20712,23206,22571,21257,23268,23344,23209,22086"
C565615,"23348,23249,22972,21197,23325,23236,22423,22976,22842"
538852,"22862,22564,22562,22214,72349B,21754,22720,22666,85123A,22113,20886,22722,22467,22719,90200C,22689,22834,22665,22837,90200B,22582,85231B,22893,22721,22804,22723,90058B,22810,22563"
552023,"22051,23073,21609,22985,22924,21217,21195,21206,22427,22668,20718,47566,22831,21980,84946,82486,22969,40016,20846,21205,22968,21204,21500,21983,84929"
557265,"22781,22725,22727,22730,22721,84358,22467,22729,22728,22726,84597B,23244,23104"
560288,"84380,21755,22907,22625,22966,21868,22791,20718,23300,21754,22993,22720,22568,22961,21078,22624,84879,84978,21977,21896,22771"
562543,"23324,23184,21257,22386,23236,22381,23295,85099B,23297,23189,23263,85099F,23201"
566277,"23247,21823,23313,22457,23234,23295,22465,84510A,21231,23221,21232,22969,23293,22464,72817,85231G,22812,23330"
578661,"84997D,22112,22532,22535,22851,23357,84755,22909,23188,23503,84997C,84347,21790"
578846,"23332,21212,22867,22561,22966,23109,22141,22619,22845,22651,23196,22534,22144,21494,23005,23329,21790,22666,23506,23331,23334,21429,22546,22620,23197,23083,22197,23510,22434,22996,22621,23198,22580,22531,22630,21914,22139,22633,22142,21156,22130,21034,21822,84006,22994,21891,22810,23493,23345"
558099,"21212,22161,22162,23182,21984,22794,23067,85104,90147,22583,21136,90160A,90176D,23068,90160C,90160D,22641,71038,85125,90201A,21983,90177D,22604,90170,21314,90200A,22778,90129F,84609,84709B,22643,35651,90067A,21034,90129A,90201D,22585,35649,90000A,90201C,35648,90200D,22639,21618,22986,90200E,21616,84821,22584,21619,85014A,90129C,82483,22621,21135,22821,21617,90065A,23060,22795,90073,23061,23066,22156,90129B"
C557658,"22178,84946,22778"
C569949,"22844,22960,23243,22845,22804,22720"
539118,"20973,22971,82484,84077,22554,22748,82581,22555,21495,22746,82578,22747,22049,21918,22970,20975,46000S,21830,22553,82580,22745,20974"
548874,"22805,23182,22775,22191,22760,22555,22854,22799,22776,21670,22789,22961,21672,85123A,22179,22730,22772,22467,22423,23078,22774,21671,21673,22193,22726,22938,22993,22892,22926,23179,22960,22863,21181,22727,22773,22897,22771"
559827,"22697,22826,22699,23158,71459,22698"
559512,"23203,71477,20725,22386,20750,85099B,23202,21983,23209,23232,22379"
570118,"23043,22835,82483,22748,23177,23229,20971,22746,23047,23041,23046,72741,23048,82486,23194,22466,23126,22113,22114,23082,22745,79321,23127"
C549786,"22252,22233,22345,21034,21381,22343,21626,22084,22231"
C580919,"23452,22766,21833,23469,23408,23486,23240,21642,23493,22720"
566590,"21508,22659,84077,22064,23347,23005,21790,22892,22713,22970,21731,22900,22109,21509,84006,22636,21507,22710,23079"
571200,"22781,22027,22178,22174,23505,22717,21506,22904,22718,21791,23188,23399"
571504,"22568,23241,21682,21591,23188,23503"
576563,"22112,22110,84029E,22695,22604,23356,23328,23355,23153,21485,23300,22696,22142,21745,23103,23301,22113,22114,23491,22082,22737"
579540,"23571,22385,21889,48138,15056P,22835,23570,23199,23582,23201,20712,23200,23284,21929,22690,22553,21930,15056N,15056BL,23344,20685,23343"
567678,"20726,23154,22867,22866,23245,22910,22621,23207,21892,23206,23301,21259,22722,22654,22086"
573746,"23203,22386,22356,85099B,23199,22077,20723,23344,85099F,23200"
572134,"23396,23395,21277,23360,21620,22625,21615,22446,22452,23406,23427"
572235,"23530,23541,23300"
539456,"90185D,90170,84580,90200A,22095,22100,84032B,90154,90178B,20679,85135C,90014A,21166,21903,21743,21181,22371,90114,15056BL,21055,85136A,84876D,21479,21054,22501,90199D,22166"
562937,20726
545593,"22727,48138,22776"
551714,"22882,21745,M,21714,22178,22500,22881,22171,85141,22429,21034,84879,22496,84978,21713"
573918,"21733,22158,22794,22946,23198,22667,23196,23453,23348,23452,23096,85123A,22189,22804,23197,22771"
